namespace,phase,unix_ts
tc-26-7-2-1-4,t_attached,1782283025.275069131
tc-26-7-2-1-4,t_test0,1782283025.276531807
tc-26-7-2-1-4,t_testN,1782283186.085627888
tc-26-7-2-1-4,t_teardown,1782283250.269659338
tc-26-7-5-6-5,t0,1782282970.713747231
tc-26-7-5-6-5,t_apply,1782282971.699236685
tc-26-7-5-6-5,t_ready,1782283014.747711187
tc-26-7-5-6-5,t_attached,1782283019.231964314
tc-26-7-5-6-5,t_test0,1782283019.233087100
tc-26-7-5-6-5,t_testN,1782283136.275669179
tc-26-7-5-6-5,t_teardown,1782283187.146435480
tc-26-8-1-3-4-6-6,t0,1782282970.622162528
tc-26-8-1-3-4-6-6,t_apply,1782282971.275713962
tc-26-8-1-3-4-6-6,t_ready,1782283008.332818469
tc-26-8-1-3-4-6-6,t_attached,1782283012.012464766
tc-26-8-1-3-4-6-6,t_test0,1782283012.013655327
tc-26-8-1-3-4-6-6,t_testN,1782283129.024371525
tc-26-8-1-3-4-6-6,t_teardown,1782283185.974455927
tc-34-2-2-6,t0,1782283186.055328491
tc-34-2-2-6,t_apply,1782283187.566059213
tc-34-2-2-6,t_ready,1782283231.944647444
tc-34-2-2-6,t_attached,1782283232.762934593
tc-34-2-2-6,t_test0,1782283232.764306643
tc-34-2-2-6,t_testN,1782283564.832760263
tc-34-2-2-6,t_teardown,1782283617.893019098
tc-26-6-1-1-7,t0,1782283186.058367048
tc-26-6-1-1-7,t_apply,1782283187.592039300
tc-26-6-1-1-7,t_ready,1782283231.941417720
tc-26-6-1-1-7,t_attached,1782283232.760594323
tc-26-6-1-1-7,t_test0,1782283232.761837660
tc-26-6-1-1-7,t_testN,1782283641.791460855
tc-26-6-1-1-7,t_teardown,1782283693.981644376
tc-26-8-1-3-3-1-7,t0,1782282970.713200368
tc-26-8-1-3-3-1-7,t_apply,1782282971.824225884
tc-26-8-1-3-3-1-7,t_ready,1782283014.744881582
tc-26-8-1-3-3-1-7,t_attached,1782283019.229584481
tc-26-8-1-3-3-1-7,t_test0,1782283019.230903371
tc-26-8-1-3-3-1-7,t_testN,1782283132.749131896
tc-26-8-1-3-3-1-7,t_teardown,1782283185.975055624
tc-26-6-2-4-8,t0,1782282970.714520208
tc-26-6-2-4-8,t_apply,1782282971.892479125
tc-26-6-2-4-8,t_ready,1782283019.957094043
tc-26-6-2-4-8,t_attached,1782283021.445785869
tc-26-6-2-4-8,t_test0,1782283021.449780998
tc-26-6-2-4-8,t_testN,1782283203.285273678
tc-26-6-2-4-8,t_teardown,1782283262.032301007
tc-26-6-11-1-9,t0,1782282970.713003742
tc-26-6-11-1-9,t_apply,1782282971.736112327
tc-26-6-11-1-9,t_ready,1782283014.740567274
tc-26-6-11-1-9,t_attached,1782283016.005523464
tc-26-6-11-1-9,t_test0,1782283016.007921313
tc-26-6-11-1-9,t_testN,1782283206.470301719
tc-26-6-11-1-9,t_teardown,1782283264.246643563
tc-26-6-2-1-1-10,t0,1782282970.772522745
tc-26-6-2-1-1-10,t_apply,1782282971.674245929
tc-26-6-2-1-1-10,t_ready,1782283008.954045760
tc-26-6-2-1-1-10,t_attached,1782283015.299482767
tc-26-6-2-1-1-10,t_test0,1782283015.301269888
tc-26-6-2-1-1-10,t_testN,1782283199.693914127
tc-26-6-2-1-1-10,t_teardown,1782283260.182013255
tc-26-7-4-1-11,t0,1782282970.782916217
tc-26-7-4-1-11,t_apply,1782282971.865920113
tc-26-7-4-1-11,t_ready,1782283019.957152664
tc-26-7-4-1-11,t_attached,1782283021.461573849
tc-26-7-4-1-11,t_test0,1782283021.462772068
tc-26-7-4-1-11,t_testN,1782283222.665383731
tc-26-7-4-1-11,t_teardown,1782283277.262866925
tc-26-7-5-3-12,t0,1782282970.786810229
tc-26-7-5-3-12,t_apply,1782282971.948499438
tc-26-7-5-3-12,t_ready,1782283025.189335690
tc-26-7-5-3-12,t_attached,1782283026.210897330
tc-26-7-5-3-12,t_test0,1782283026.212638163
tc-26-7-5-3-12,t_testN,1782283323.986519274
tc-26-7-5-3-12,t_teardown,1782283375.471954679
