namespace,phase,unix_ts
gsm-58,t_teardown,1782486793.552855974
gsm-26,t0,1782484964.948908388
gsm-26,t_apply,1782484966.337548993
gsm-26,t_ready,1782485003.946125762
gsm-26,t_attached,1782485009.251549301
gsm-26,t_test0,1782485009.253345530
gsm-26,t_testN,1782485115.129523083
gsm-26,t_teardown,1782485179.144098104
gsm-2,t0,1782484378.936998721
gsm-2,t_apply,1782484379.875431347
gsm-2,t_ready,1782484417.516775519
gsm-2,t_attached,1782484421.913580282
gsm-2,t_test0,1782484421.915814449
gsm-2,t_testN,1782484504.605289984
gsm-2,t_teardown,1782484564.888112430
gsm-10,t0,1782484565.029287476
gsm-10,t_apply,1782484565.740788538
gsm-10,t_ready,1782484606.497443685
gsm-10,t_attached,1782484611.983539443
gsm-10,t_test0,1782484611.989064049
gsm-10,t_testN,1782484727.383874850
gsm-10,t_teardown,1782484785.190102984
gsm-18,t0,1782484785.290998621
gsm-18,t_apply,1782484786.070299354
gsm-18,t_ready,1782484826.540183021
gsm-18,t_attached,1782484827.960730783
gsm-18,t_test0,1782484827.962342179
gsm-18,t_testN,1782484907.474270742
gsm-18,t_teardown,1782484964.763200169
gsm-34,t0,1782485179.231083503
gsm-34,t_apply,1782485180.624988754
gsm-34,t_ready,1782485219.178338048
gsm-34,t_attached,1782485220.639483397
gsm-34,t_test0,1782485220.641483567
gsm-34,t_testN,1782485242.724217267
gsm-34,t_teardown,1782485294.480186974
gsm-42,t0,1782485294.575423050
gsm-42,t_apply,1782485295.399615343
gsm-42,t_ready,1782485331.655627033
gsm-42,t_attached,1782485335.683783126
gsm-42,t_test0,1782485335.686391387
gsm-42,t_testN,1782485856.797806538
gsm-42,t_teardown,1782485913.350889843
gsm-50,t0,1782485913.433147984
gsm-50,t_apply,1782485914.594049566
gsm-50,t_ready,1782485951.581193812
gsm-50,t_attached,1782485955.781629975
gsm-50,t_test0,1782485955.783325447
gsm-50,t_testN,1782486016.093857058
gsm-50,t_teardown,1782486075.207016442
gsm-27,t0,1782485005.296712732
gsm-27,t_apply,1782485006.531691986
gsm-27,t_ready,1782485044.094437095
gsm-27,t_attached,1782485045.723342171
gsm-27,t_test0,1782485045.727619267
gsm-27,t_testN,1782485156.092814173
gsm-27,t_teardown,1782485215.110275458
gsm-3,t0,1782484378.939104650
gsm-3,t_apply,1782484379.720049424
gsm-3,t_ready,1782484417.516754919
gsm-3,t_attached,1782484418.670662231
gsm-3,t_test0,1782484418.672083553
gsm-3,t_testN,1782484619.025992482
gsm-3,t_teardown,1782484673.251139018
gsm-11,t0,1782484673.330297885
gsm-11,t_apply,1782484674.372507410
gsm-11,t_ready,1782484711.403712394
gsm-11,t_attached,1782484712.255264801
gsm-11,t_test0,1782484712.256675197
gsm-11,t_testN,1782484731.097614668
gsm-11,t_teardown,1782484784.210170603
gsm-19,t0,1782484784.285590790
gsm-19,t_apply,1782484785.146021017
gsm-19,t_ready,1782484831.947096407
gsm-19,t_attached,1782484833.653795481
gsm-19,t_test0,1782484833.655184392
gsm-19,t_testN,1782484946.931465986
gsm-19,t_teardown,1782485005.161815581
gsm-35,t0,1782485215.190628395
gsm-35,t_apply,1782485216.415883650
gsm-35,t_ready,1782485254.140020473
gsm-35,t_attached,1782485255.350705704
gsm-35,t_test0,1782485255.352344131
gsm-35,t_testN,1782485951.125248955
gsm-35,t_teardown,1782485998.510182573
gsm-43,t0,1782485998.594850832
gsm-43,t_apply,1782485999.471262805
gsm-43,t_ready,1782486038.255249714
gsm-43,t_attached,1782486039.555173466
gsm-43,t_test0,1782486039.556932004
gsm-43,t_testN,1782487511.101427552
gsm-43,t_teardown,1782487565.580897414
gsm-51,t0,1782487565.657393714
gsm-51,t_apply,1782487566.408432951
gsm-51,t_ready,1782487602.662552341
gsm-51,t_attached,1782487606.650489936
gsm-51,t_test0,1782487606.652104152
gsm-51,t_testN,1782487715.236814570
gsm-51,t_teardown,1782487768.619012294
gsm-28,t0,1782484986.080917870
gsm-28,t_apply,1782484987.476072031
gsm-28,t_ready,1782485024.768891228
gsm-28,t_attached,1782485030.119530254
gsm-28,t_test0,1782485030.121052863
gsm-28,t_testN,1782485142.530000232
gsm-28,t_teardown,1782485196.510135886
gsm-4,t0,1782484378.937124042
gsm-4,t_apply,1782484379.807434181
gsm-4,t_ready,1782484417.510843174
gsm-4,t_attached,1782484421.922903474
gsm-4,t_test0,1782484421.925618350
gsm-4,t_testN,1782484497.061032798
gsm-4,t_teardown,1782484556.386200938
gsm-12,t0,1782484556.468265576
gsm-12,t_apply,1782484557.405901000
gsm-12,t_ready,1782484592.504451416
gsm-12,t_attached,1782484597.884280056
gsm-12,t_test0,1782484597.886275573
gsm-12,t_testN,1782484711.767976223
gsm-12,t_teardown,1782484772.241344740
gsm-20,t0,1782484772.320146698
gsm-20,t_apply,1782484773.459748911
gsm-20,t_ready,1782484811.955082394
gsm-20,t_attached,1782484814.339864977
gsm-20,t_test0,1782484814.341991433
gsm-20,t_testN,1782484929.031178925
gsm-20,t_teardown,1782484985.985874918
gsm-36,t0,1782485196.616816648
gsm-36,t_apply,1782485197.599274358
gsm-36,t_ready,1782485237.370776706
gsm-36,t_attached,1782485238.328972155
gsm-36,t_test0,1782485238.331627516
gsm-36,t_testN,1782485843.104745824
gsm-36,t_teardown,1782485897.851993263
gsm-44,t0,1782485897.927465174
gsm-44,t_apply,1782485898.583991722
gsm-44,t_ready,1782485938.273443950
gsm-44,t_attached,1782485939.117408494
gsm-44,t_test0,1782485939.118976211
gsm-44,t_testN,1782486671.135427167
gsm-44,t_teardown,1782486731.404913362
gsm-52,t0,1782486731.500702766
gsm-52,t_apply,1782486732.395388847
gsm-52,t_ready,1782486771.218582391
gsm-52,t_attached,1782486772.370095342
gsm-52,t_test0,1782486772.372414492
gsm-52,t_testN,1782486864.817136524
gsm-52,t_teardown,1782486918.143923188
gsm-29,t0,1782485006.236830758
gsm-29,t_apply,1782485007.114663431
gsm-29,t_ready,1782485045.243488812
gsm-29,t_attached,1782485047.116385598
gsm-29,t_test0,1782485047.117953557
gsm-29,t_testN,1782485163.639226088
gsm-29,t_teardown,1782485222.976778558
gsm-5,t0,1782484378.937881054
gsm-5,t_apply,1782484379.982670057
gsm-5,t_ready,1782484423.345879876
gsm-5,t_attached,1782484425.213811934
gsm-5,t_test0,1782484425.215765336
gsm-5,t_testN,1782484500.565546714
gsm-5,t_teardown,1782484562.996890077
gsm-13,t0,1782484563.079730333
gsm-13,t_apply,1782484564.455360447
gsm-13,t_ready,1782484608.330302442
gsm-13,t_attached,1782484612.213488603
gsm-13,t_test0,1782484612.219474940
gsm-13,t_testN,1782484729.987117740
gsm-13,t_teardown,1782484783.704680372
gsm-21,t0,1782484783.792585374
gsm-21,t_apply,1782484784.379504427
gsm-21,t_ready,1782484827.900312145
gsm-21,t_attached,1782484836.012982656
gsm-21,t_test0,1782484836.015040080
gsm-21,t_testN,1782484946.937860187
gsm-21,t_teardown,1782485006.063576439
gsm-37,t0,1782485223.084501279
gsm-37,t_apply,1782485224.012327857
gsm-37,t_ready,1782485262.199876351
gsm-37,t_attached,1782485265.082392995
gsm-37,t_test0,1782485265.126003748
gsm-37,t_testN,1782485606.777785394
gsm-37,t_teardown,1782485663.707198586
gsm-45,t0,1782485663.804256412
gsm-45,t_apply,1782485664.391899551
gsm-45,t_ready,1782485703.272522015
gsm-45,t_attached,1782485704.133547274
gsm-45,t_test0,1782485704.136481923
gsm-45,t_testN,1782485829.095743541
gsm-45,t_teardown,1782485883.501410396
gsm-53,t0,1782485883.590782832
gsm-53,t_apply,1782485884.306218565
gsm-53,t_ready,1782485924.018871162
gsm-53,t_attached,1782485925.764755490
gsm-53,t_test0,1782485925.770069495
gsm-53,t_testN,1782486102.270784199
gsm-53,t_teardown,1782486161.551719886
gsm-6,t0,1782484378.941172028
gsm-6,t_apply,1782484380.027461801
gsm-6,t_ready,1782484428.948613690
gsm-6,t_attached,1782484433.552489329
gsm-6,t_test0,1782484433.553730052
gsm-6,t_testN,1782484483.448224834
gsm-6,t_teardown,1782484535.989268607
gsm-14,t0,1782484536.070989064
gsm-14,t_apply,1782484537.645341810
gsm-14,t_ready,1782484576.518691700
gsm-14,t_attached,1782484578.801584809
gsm-14,t_test0,1782484578.803830906
gsm-14,t_testN,1782484690.307234324
gsm-14,t_teardown,1782484746.239539162
gsm-22,t0,1782484746.318199116
gsm-22,t_apply,1782484747.613041701
gsm-22,t_ready,1782484788.446331802
gsm-22,t_attached,1782484792.258660038
gsm-22,t_test0,1782484792.261457567
gsm-22,t_testN,1782484864.210219625
gsm-22,t_teardown,1782484917.001802233
gsm-30,t0,1782484917.093648202
gsm-30,t_apply,1782484918.454462346
gsm-30,t_ready,1782484956.959896011
gsm-30,t_attached,1782484959.181497882
gsm-30,t_test0,1782484959.182871903
gsm-30,t_testN,1782485057.061544026
gsm-30,t_teardown,1782485116.152946203
gsm-38,t0,1782485116.237910899
gsm-38,t_apply,1782485117.392610167
gsm-38,t_ready,1782485155.940422215
gsm-38,t_attached,1782485160.314077161
gsm-38,t_test0,1782485160.315624555
gsm-38,t_testN,1782485582.453105007
gsm-38,t_teardown,1782485640.088594753
gsm-46,t0,1782485640.192555784
gsm-46,t_apply,1782485640.987536703
gsm-46,t_ready,1782485683.157746746
gsm-46,t_attached,1782485688.502587182
gsm-46,t_test0,1782485688.504491532
gsm-46,t_testN,1782486615.138223864
gsm-46,t_teardown,1782486671.976662873
gsm-54,t0,1782486672.054914798
gsm-54,t_apply,1782486673.366641870
gsm-54,t_ready,1782486710.581246085
gsm-54,t_attached,1782486714.623162133
gsm-54,t_test0,1782486714.625997714
gsm-54,t_testN,1782486856.619352528
gsm-54,t_teardown,1782486908.570716004
gsm-23,t0,1782484826.682151451
gsm-23,t_apply,1782484827.638610761
gsm-23,t_ready,1782484866.053218736
gsm-23,t_attached,1782484871.054544828
gsm-23,t_test0,1782484871.058152035
gsm-23,t_testN,1782485060.509505123
gsm-23,t_teardown,1782485120.037583156
gsm-7,t0,1782484378.944056047
gsm-7,t_apply,1782484380.042003839
gsm-7,t_ready,1782484428.956854974
gsm-7,t_attached,1782484430.345112514
gsm-7,t_test0,1782484430.347296728
gsm-7,t_testN,1782484548.480934382
gsm-7,t_teardown,1782484607.329437357
gsm-15,t0,1782484607.412621172
gsm-15,t_apply,1782484608.193641913
gsm-15,t_ready,1782484646.281923634
gsm-15,t_attached,1782484648.558495943
gsm-15,t_test0,1782484648.562142286
gsm-15,t_testN,1782484764.823687002
gsm-15,t_teardown,1782484826.587195966
gsm-31,t0,1782485120.142322566
gsm-31,t_apply,1782485121.518119399
gsm-31,t_ready,1782485155.941559349
gsm-31,t_attached,1782485160.314245040
gsm-31,t_test0,1782485160.316122533
gsm-31,t_testN,1782485361.344576766
gsm-31,t_teardown,1782485415.444696247
gsm-39,t0,1782485415.534680218
gsm-39,t_apply,1782485416.355311103
gsm-39,t_ready,1782485453.439280405
gsm-39,t_attached,1782485457.813765249
gsm-39,t_test0,1782485457.815762878
gsm-39,t_testN,1782485634.089609876
gsm-39,t_teardown,1782485684.638389826
gsm-47,t0,1782485684.731499999
gsm-47,t_apply,1782485685.365497165
gsm-47,t_ready,1782485722.818595790
gsm-47,t_attached,1782485744.188192584
gsm-47,t_test0,1782485744.189873966
gsm-47,t_testN,1782487405.913214327
gsm-47,t_teardown,1782487459.400884333
gsm-55,t0,1782487459.486019155
gsm-55,t_apply,1782487460.489344659
gsm-55,t_ready,1782487497.390591824
gsm-55,t_attached,1782487499.405561260
gsm-55,t_test0,1782487499.406999578
gsm-55,t_testN,1782487637.294542722
gsm-55,t_teardown,1782487689.957163749
gsm-24,t0,1782484816.264930741
gsm-24,t_apply,1782484817.597242400
gsm-24,t_ready,1782484855.406683252
gsm-24,t_attached,1782484859.552210922
gsm-24,t_test0,1782484859.554064005
gsm-24,t_testN,1782484967.861164934
gsm-24,t_teardown,1782485024.338717187
gsm-8,t0,1782484378.946502185
gsm-8,t_apply,1782484379.957078909
gsm-8,t_ready,1782484422.954478171
gsm-8,t_attached,1782484424.492390681
gsm-8,t_test0,1782484424.493701524
gsm-8,t_testN,1782484542.083120936
gsm-8,t_teardown,1782484596.989088256
gsm-16,t0,1782484597.068974762
gsm-16,t_apply,1782484598.569495266
gsm-16,t_ready,1782484639.105781763
gsm-16,t_attached,1782484642.204543372
gsm-16,t_test0,1782484642.206556842
gsm-16,t_testN,1782484757.563619765
gsm-16,t_teardown,1782484816.176361190
gsm-32,t0,1782485024.421087696
gsm-32,t_apply,1782485025.423955530
gsm-32,t_ready,1782485062.741435162
gsm-32,t_attached,1782485067.207171078
gsm-32,t_test0,1782485067.208572238
gsm-32,t_testN,1782485973.006642766
gsm-32,t_teardown,1782486027.997000750
gsm-40,t0,1782486028.098530863
gsm-40,t_apply,1782486029.334875614
gsm-40,t_ready,1782486067.764570402
gsm-40,t_attached,1782486071.895050386
gsm-40,t_test0,1782486071.898173651
gsm-40,t_testN,1782486691.710598300
gsm-40,t_teardown,1782486747.297923696
gsm-48,t0,1782486747.416956644
gsm-48,t_apply,1782486748.114305039
gsm-48,t_ready,1782486786.963510783
gsm-48,t_attached,1782486787.828593442
gsm-48,t_test0,1782486787.830247439
gsm-48,t_testN,1782487441.114191331
gsm-48,t_teardown,1782487496.035003827
gsm-56,t0,1782487496.112013338
gsm-56,t_apply,1782487497.503159388
gsm-56,t_ready,1782487534.017193933
gsm-56,t_attached,1782487538.075082715
gsm-56,t_test0,1782487538.077403014
gsm-56,t_testN,1782487662.964978982
gsm-56,t_teardown,1782487717.059946475
